dataset	wav_filename	start_time_s	duration_s	location	date	pst_or_master_tape_identifier
podcast_round2	1562340736_0014.wav	25.80065926439973	1.9977446217904211	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	1.3334635416666667	2.4500000000000037	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	13.526041666666664	2.456380208333334	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	16.684244791666668	2.0735677083333317	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	18.885416666666668	2.0097656249999964	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	22.649739583333336	2.6796874999999964	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	25.71223958333333	2.966796875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	31.35872395833333	8.230468750000004	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	39.684895833333336	2.5201822916666643	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0015.wav	42.81119791666666	2.839192708333336	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	18.873884239888426	2.4499999999999997	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	25.61052998605299	1.2540446304044617	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	27.77691771269177	4.3720711297071135	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	36.536436541143644	2.450000000000003	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	37.9613319386332	3.6886680613668053	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	35.499372384937246	1.0404811715481228	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	41.195536959553685	8.301638772663878	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	5.125523012552301	1.4522315202231528	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	6.5777545327754545	1.836645746164573	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	8.841527196652716	2.520048814504884	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	15.59013249651325	1.7512203626220373	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	21.91161087866109	1.4949442119944187	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	32.2907949790795	3.3743026499302644	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	50.9989539748954	1.9220711297071131	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	53.09187587168759	0.7261157601115684	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	53.775278940027896	1.1105299860530025	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	55.1420850767085	1.3668061366806228	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	56.85059274755927	0.982391910739196	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	57.79027196652721	2.0074965132496487	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0016.wav	46.17241980474197	14.009762900976298	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	3.133403068340308	2.0228730822873118	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	43.90181311018132	1.6811715481171632	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	1.1105299860529985	1.5803695955369594	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	5.381799163179916	1.0251046025104609	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	7.090306834030683	1.195955369595537	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	8.841527196652716	1.8793584379358457	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	28.403940027894002	1.4522315202231546	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	33.5294630404463	1.1105299860530025	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0017.wav	40.66248256624825	1.0678172942817312	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0018.wav	2.45	2.45	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0018.wav	31.85	2.4499999999999997	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0018.wav	50.38769531250002	2.1628906250000033	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0018.wav	52.0625	2.966796875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0018.wav	55.7470703125	1.72265625	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0018.wav	7.7998046875	2.296875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0018.wav	27.5146484375	2.10546875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0018.wav	35.314453125	1.435546875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	0.0	1.435546875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	4.9287109375	2.392578125	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	8.2783203125	2.6318359375	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	11.771484375	2.296875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	14.5947265625	3.7802734375	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	18.94921875	2.7275390625	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	22.0595703125	2.10546875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	25.3134765625	1.8662109375	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	37.802734375	2.2490234375	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_0019.wav	55.6513671875	1.9619140625	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	3.1801893408134645	1.719810659186536	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	51.45000000000002	1.3332398316970568	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	56.350000000000016	2.450000000000003	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	59.014761570827524	2.2352384291724827	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	0.21476157082748948	1.8469495091164092	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	5.4549438990182315	2.5771388499298755	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	10.952840112201962	1.3744740532959343	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	14.002454417952313	2.4053295932678846	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	17.137973352033658	2.2764726507713924	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	28.606241234221603	1.7610448807854129	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	31.526998597475448	2.2764726507713893	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	35.13499298737728	2.49123422159888	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	37.75508415147265	1.5033309957924246	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	46.087833099579235	1.5462833099579285	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	47.891830294530145	1.5462833099579214	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001b.wav	52.960203366058906	2.0187587657784007	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	33.18346354166666	1.4610677083333383	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	0.0	0.6061197916666666	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	6.571614583333332	2.839192708333335	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	14.897786458333336	1.945963541666666	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	16.875651041666668	1.5631510416666643	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	18.43880208333333	1.180338541666668	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	20.257161458333336	1.7545572916666643	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	23.57486979166667	1.5631510416666643	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	25.77604166666667	1.53125	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	27.81770833333333	1.435546875	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	29.572265625	2.201171875000004	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	42.077473958333336	1.6588541666666643	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	51.93489583333334	1.72265625	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	55.69921875	1.3079427083333357	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562340736_001c.wav	57.54947916666666	1.1165364583333357	orcasound_lab	2019-07-05	08:32:16
podcast_round2	1562344334_0001.wav	48.933691880638456	1.5148854961832043	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0001.wav	50.83962526023597	1.5998959056210964	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0001.wav	36.43392608089261	2.135634588563456	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0001.wav	39.722803347280326	1.2813807531380732	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0001.wav	47.19752440725245	1.0251046025104529	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0001.wav	53.26272663877266	0.9396792189679246	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0002.wav	37.63525390625	3.13427734375	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0002.wav	35.7451171875	1.74658203125	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0003.wav	24.643514644351463	0.8269177126917739	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0003.wav	41.77813807531382	1.08319386331938	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0003.wav	13.0273709902371	1.4949442119944223	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0003.wav	25.67032775453277	1.2813807531380768	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0003.wav	46.471408647140855	1.9220711297071131	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0004.wav	28.359518828451876	1.1259065550906548	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0004.wav	30.069735006973506	1.1105299860529991	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0004.wav	52.96373779637378	2.092921896792184	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0005.wav	28.54574616457461	1.9374476987447693	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0005.wav	54.58340306834034	1.681171548117156	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0005.wav	0.042712691771269184	1.7939330543933052	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0005.wav	16.23082287308229	1.8366457461645744	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0005.wav	9.439504881450489	2.7763249651324955	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0005.wav	13.198221757322175	2.6054741980474194	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0005.wav	21.399058577405857	2.605474198047421	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0005.wav	39.25296373779637	1.0678172942817383	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	31.041419141914183	1.8435643564356528	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	39.604290429042905	1.3718921892189186	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	49.202145214521465	2.247854785478552	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	2.5605060506050608	2.088833883388338	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	19.473322332233227	1.2128712871287135	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	21.89906490649065	1.2802530253025282	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	24.122662266226627	1.4823982398239828	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	26.95269526952695	1.549779977997801	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	32.68014301430144	1.4823982398239792	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	33.960396039603964	1.9540704070407031	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	40.56380638063806	2.8300330033003287	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	44.000275027502745	1.0107260726072695	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	46.29125412541254	2.2909790979097835	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	51.412266226622656	1.4823982398239863	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	55.387788778877876	1.3476347634763568	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	57.004950495049506	1.549779977997794	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0006.wav	60.23927392739274	0.34132716550343645	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0007.wav	28.147663877266393	1.623082287308229	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0007.wav	26.0547419804742	1.5803695955369577	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0007.wav	24.047245467224545	1.4522315202231546	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0007.wav	55.05665969316597	1.7939330543933067	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0007.wav	57.06415620641562	1.8366457461645709	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0008.wav	35.62409344490934	1.4248953974895429	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0008.wav	43.9718619246862	1.4676080892608139	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0008.wav	7.645571827057183	1.836645746164573	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0008.wav	38.569560669456074	1.7512203626220426	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0008.wav	48.308054393305426	2.3491980474198115	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_0008.wav	52.1094839609484	1.02510460251046	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	36.75	2.1082984658298543	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	40.89654811715482	1.1259065550906584	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	47.14797768479777	2.450000000000003	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	39.03940027894003	1.9647838214783848	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	42.58455369595536	1.1105299860530096	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	44.293061366806135	1.3240934449093444	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	49.418584379358435	1.0251046025104529	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	51.853207810320775	2.05020920502092	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000a.wav	55.05665969316597	1.879358437935842	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	0.0	1.8486676016830292	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	7.693618513323983	2.45	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	14.227524544179524	2.4500000000000046	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	17.837237026647966	1.7627629733520322	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	20.287237026647965	2.4499999999999997	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	23.89866760168303	1.7627629733520322	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	26.95	2.4499999999999997	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	30.34495091164095	2.235238429172512	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	34.72952314165498	2.450000000000003	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	37.99733520336606	2.450000000000003	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	41.00571528751754	2.450000000000003	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	46.63762272089764	3.1372370266479663	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	56.24843881424904	4.090239605355856	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	2.9637096774193545	3.436185133239832	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	11.296458625525947	2.4053295932678833	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	43.596598877980355	1.8039971949509168	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000b.wav	50.941444600280505	3.9516129032258007	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	2.45	1.7238842398884238	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	56.249198047419824	1.5103207810320782	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	0.0	0.6406903765690376	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	8.457112970711298	1.5803695955369612	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	5.595362622036261	1.8793584379358441	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	7.560146443514642	1.1105299860529991	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	18.66544630404463	1.1959553695955378	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	37.886157601115755	1.238668061366802	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000c.wav	42.15742677824268	1.3240934449093444	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000e.wav	0.0	2.45	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000e.wav	2.87109375	1.72265625	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000e.wav	4.9765625	1.276041666666667	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000e.wav	11.388671875	1.882161458333334	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000e.wav	29.69986979166667	2.10546875	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000e.wav	43.89583333333334	2.48828125	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000e.wav	54.29557291666666	1.977864583333336	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_000f.wav	7.44091796875	2.10546875	orcasound_lab	2019-07-05	09:32:14
podcast_round2	1562344334_001c.wav	31.534653465346537	2.1658415841584144	orcasound_lab	2019-07-05	09:32:14
podcast_round3	OS_9_27_2017_08_09_00__0002.wav	10.378472222222225	1.4461805555555554	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0002.wav	11.697048611111109	0.9782986111111108	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0002.wav	18.204861111111114	1.0633680555555536	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0002.wav	15.993055555555555	1.1909722222222214	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0002.wav	35.68663194444445	1.3185763888888786	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0002.wav	56.74131944444446	2.1692708333333286	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0004.wav	24.5	2.4499999999999997	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0004.wav	21.56510416666667	1.53125	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0004.wav	27.902777777777782	1.3185763888888893	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0004.wav	51.63715277777778	1.8289930555555567	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_09_00__0004.wav	58.102430555555564	1.8289930555555567	orcasound_lab	2017-09-27	08:09:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	7.694531250000002	1.8997070312499995	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	26.01689453125	1.7322265624999993	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	13.51806640625	1.8662109375	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	16.43701171875	1.3876953125	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	18.39892578125	1.79443359375	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	21.341796875	3.1103515625	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	30.31396484375	1.244140625	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	32.4912109375	1.26806640625	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	53.61767578125	1.89013671875	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0000.wav	58.283203125	2.6796875	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0002.wav	6.110451306413301	1.7458432304038016	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	12.717881944444445	2.4499999999999917	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	29.825347222222213	1.811979166666664	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	43.5045138888889	1.59930555555556	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	48.4045138888889	1.9395833333333317	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	3.5303819444444446	1.53125	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	18.84288194444445	1.4461805555555536	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	21.692708333333336	1.9565972222222212	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	38.28125	1.6588541666666643	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	45.98003472222222	2.1267361111111143	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_14_00__0004.wav	54.10416666666666	1.7864583333333357	orcasound_lab	2017-09-27	08:14:00
podcast_round3	OS_9_27_2017_08_19_00__0001.wav	9.311163895486935	1.6973475851148052	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0001.wav	19.058788598574818	2.133808392715757	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0001.wav	22.259501187648453	1.600356294536816	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0001.wav	32.97703879651623	1.6973475851148052	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0003.wav	30.88020833333333	1.190972222222225	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0003.wav	11.994791666666664	1.8715277777777783	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0003.wav	36.11197916666666	1.5737847222222283	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0003.wav	37.8984375	2.339409722222221	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0003.wav	45.89496527777778	1.9140625	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0003.wav	49.04253472222222	1.6588541666666643	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0004.wav	11.5322265625	4.498046875	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0004.wav	16.365234375	2.6796875	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0004.wav	20.1455078125	1.53125	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_19_00__0004.wav	39.0947265625	1.8662109375	orcasound_lab	2017-09-27	08:19:00
podcast_round3	OS_9_27_2017_08_25_00__0000.wav	5.7900390625	2.10546875	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0000.wav	8.326171875	2.2490234375	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0000.wav	2.6318359375	2.10546875	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0001.wav	24.5	2.4499999999999997	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0001.wav	38.51944444444445	2.450000000000003	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0001.wav	53.729861111111134	2.450000000000003	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0001.wav	56.60520833333335	2.450000000000003	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0001.wav	5.869791666666668	1.7439236111111107	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0001.wav	2.8072916666666665	1.7439236111111105	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0002.wav	0.0	1.7225653206650835	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0002.wav	33.08760886777513	2.450000000000003	orcasound_lab	2017-09-27	08:25:00
podcast_round3	OS_9_27_2017_08_25_00__0002.wav	36.75	2.450000000000003	orcasound_lab	2017-09-27	08:25:00
